23.9,-0.002,0.002,1.7628,0.034241,4.18E-07,66.142,331.18,440946.6667,2207866.667
23.9,-0.002,0.002,1.7686,0.034241,4.81E-07,267.92,1518.9,1786133.333,10126000
23.9,-0.002,0.002,1.7725,0.034241,2.32E-07,311.06,2949.8,2073733.333,19665333.33
23.9,-0.002,0.002,1.8007,0.034241,1.87E-09,461.65,5702.5,3077666.667,38016666.67
23.9,-0.002,0.002,1.8104,0.034241,4.03E-07,114.47,581.85,763133.3333,3879000
23.9,-0.002,0.002,1.8127,0.034241,1.58E-10,551.42,11514,3676133.333,76760000
23.9,-0.002,0.002,1.8131,0.034241,6.04E-07,131.74,786.56,878266.6667,5243733.333
23.9,-0.002,0.002,1.8201,0.034241,4.53E-09,346.03,2058,2306866.667,13720000
23.9,-0.002,0.002,1.8239,0.034241,3.98E-10,312.51,2696.8,2083400,17978666.67
23.9,-0.002,0.002,1.8251,0.034241,2.67E-07,49.863,202.01,332420,1346733.333
23.9,0.002,-0.002,1.454,0.034241,2.60E-09,113.15,526.75,754333.3333,3511666.667
23.9,0.002,-0.002,1.5044,0.034241,0.013422,334.49,2261.6,2229933.333,15077333.33
23.9,0.002,-0.002,1.5077,0.034241,9.18E-08,380.16,19289,2534400,128593333.3
23.9,0.002,-0.002,1.5079,0.034241,8.15E-08,395.51,57554,2636733.333,383693333.3
23.9,0.002,-0.002,1.516,0.034241,2.98E-10,117.99,548.66,786600,3657733.333
23.9,0.002,-0.002,1.534,0.034241,0.0027236,40.601,163.87,270673.3333,1092466.667
23.9,0.002,-0.002,1.5345,0.034241,3.10E-04,42.839,209.13,285593.3333,1394200
23.9,0.002,-0.002,1.5408,0.034241,0.75531,233.6,2018.9,1557333.333,13459333.33
23.9,0.002,-0.002,1.5636,0.034241,1.02E-05,224.23,2170.3,1494866.667,14468666.67
23.9,0.002,-0.002,1.5935,0.034241,1.27E-06,370.97,1842.2,2473133.333,12281333.33
23.9,0.002,-0.002,1.5938,0.034241,5.08E-07,269.78,2453.2,1798533.333,16354666.67
23.9,0.002,-0.002,1.5964,0.034241,1.14E-07,43.575,184.17,290500,1227800
23.9,0.002,-0.002,1.599,0.034241,1.01E-07,414.22,5243.8,2761466.667,34958666.67
23.9,0.002,-0.002,1.6081,0.034241,1.01E-08,402.9,13971,2686000,93140000
23.9,0.002,-0.002,1.6083,0.034241,6.60E-09,429.01,41789,2860066.667,278593333.3
23.9,0.002,-0.002,1.6119,0.034241,6.58E-08,507.97,12648,3386466.667,84320000
23.9,0.002,-0.002,1.6141,0.034241,1.01E-08,125.99,586.24,839933.3333,3908266.667
23.9,0.002,-0.002,1.6228,0.034241,0.0017559,227.46,2229.2,1516400,14861333.33
23.9,0.002,-0.002,1.6326,0.034241,3.61E-04,251.17,3413.7,1674466.667,22758000
23.9,0.002,-0.002,1.6372,0.034241,2.64E-04,255.55,1373.6,1703666.667,9157333.333
23.9,0.002,-0.002,1.6479,0.034241,1.75E-04,210.75,2719,1405000,18126666.67
23.9,0.002,-0.002,1.6524,0.034241,1.16E-04,210.62,1186.3,1404133.333,7908666.667
23.9,0.002,-0.002,1.7083,0.034241,6.50E-07,238.93,3443.7,1592866.667,22958000
23.9,0.002,-0.002,1.7128,0.034241,5.63E-07,241.37,1439.8,1609133.333,9598666.667
23.9,0.002,-0.002,1.7153,0.034241,3.14E-07,243.19,2236.6,1621266.667,14910666.67
23.9,0.002,-0.002,1.7389,0.034241,7.82E-09,374.98,5175,2499866.667,34500000
23.9,0.002,-0.002,1.7392,0.034241,2.38E-11,475.66,39169,3171066.667,261126666.7
23.9,0.002,-0.002,1.7421,0.034241,1.80E-10,141.37,669.97,942466.6667,4466466.667
23.9,0.002,-0.002,1.7546,0.034241,1.80E-08,372.41,2524,2482733.333,16826666.67
23.9,0.002,-0.002,1.7617,0.034241,8.43E-07,61.406,280.66,409373.3333,1871066.667
23.9,0.002,-0.002,1.763,0.034241,5.19E-09,66.61,317.69,444066.6667,2117933.333
23.9,0.002,-0.002,1.7682,0.034241,2.68E-07,253.52,1925.9,1690133.333,12839333.33
23.9,0.002,-0.002,1.7732,0.034241,3.94E-07,312.42,1788.1,2082800,11920666.67
23.9,0.002,-0.002,1.8007,0.034241,1.32E-08,461.05,5565.5,3073666.667,37103333.33
23.9,0.002,-0.002,1.8104,0.034241,4.44E-07,116.38,701.47,775866.6667,4676466.667
23.9,0.002,-0.002,1.8126,0.034241,6.55E-09,569.28,12646,3795200,84306666.67
23.9,0.002,-0.002,1.8133,0.034241,3.80E-07,127.67,525.21,851133.3333,3501400
23.9,0.002,-0.002,1.8197,0.034241,3.85E-11,342.72,3539.7,2284800,23598000
23.9,0.002,-0.002,1.8247,0.034241,5.80E-09,330.2,1920.6,2201333.333,12804000
23.9,0.002,-0.002,1.8253,0.034241,4.60E-07,49.348,217.1,328986.6667,1447333.333
23.9,0.002,0.002,1.4513,0.034241,2.60E-07,116.82,543.79,778800,3625266.667
23.9,0.002,0.002,1.5045,0.034241,0.011666,334.78,2268.7,2231866.667,15124666.67
23.9,0.002,0.002,1.5075,0.034241,7.37E-08,366.43,10642,2442866.667,70946666.67
23.9,0.002,0.002,1.5077,0.034241,2.84E-08,397.22,53003,2648133.333,353353333.3
23.9,0.002,0.002,1.5135,0.034241,2.65E-07,122.65,574.34,817666.6667,3828933.333
23.9,0.002,0.002,1.5338,0.034241,0.001015,44.057,229.47,293713.3333,1529800
23.9,0.002,0.002,1.5339,0.034241,1.41E-06,44.101,182.38,294006.6667,1215866.667
23.9,0.002,0.002,1.5438,0.034241,0.7528,237.35,2066,1582333.333,13773333.33
23.9,0.002,0.002,1.5669,0.034241,0.0055749,224.96,2113,1499733.333,14086666.67
23.9,0.002,0.002,1.5932,0.034241,1.23E-10,76.989,368.78,513260,2458533.333
23.9,0.002,0.002,1.5937,0.034241,7.52E-07,369.55,5812,2463666.667,38746666.67
23.9,0.002,0.002,1.5942,0.034241,1.35E-09,81.458,375.89,543053.3333,2505933.333
23.9,0.002,0.002,1.5988,0.034241,3.08E-09,405.89,4974.4,2705933.333,33162666.67
23.9,0.002,0.002,1.6078,0.034241,3.02E-10,364.98,5999.9,2433200,39999333.33
23.9,0.002,0.002,1.6081,0.034241,6.00E-12,433.35,46553,2889000,310353333.3
23.9,0.002,0.002,1.6118,0.034241,1.22E-09,137.51,657.57,916733.3333,4383800
23.9,0.002,0.002,1.6118,0.034241,5.00E-09,464.5,7953.3,3096666.667,53022000
23.9,0.002,0.002,1.6259,0.034241,0.0018182,227.88,2164.3,1519200,14428666.67
