0,0.002,0.002,1.5337,0.034242,3.76E-05,27.346,182306.6667
0,0.002,0.002,1.5351,0.034242,0.001675,28.493,189953.3333
0,0.002,0.002,1.5475,0.034242,0.0047268,221.59,1477266.667
0,0.002,0.002,1.594,0.034242,1.45E-06,367.92,2452800
0,0.002,0.002,1.5941,0.034242,9.54E-06,379.06,2527066.667
0,0.002,0.002,1.5998,0.034242,8.56E-08,396.81,2645400
0,0.002,0.002,1.6072,0.034242,0.0019237,228.26,1521733.333
0,0.002,0.002,1.6089,0.034242,2.26E-09,394.47,2629800
0,0.002,0.002,1.6091,0.034242,3.16E-06,432.27,2881800
0,0.002,0.002,1.6127,0.034242,1.36E-08,513.06,3420400
0,0.002,0.002,1.6128,0.034242,2.23E-10,27.906,186040
0,0.002,0.002,1.617,0.034242,1.16E-08,94.148,627653.3333
0,0.002,0.002,1.622,0.034242,2.12E-04,196.16,1307733.333
0,0.002,0.002,1.6221,0.034242,4.82E-04,207.36,1382400
0,0.002,0.002,1.6359,0.034242,2.07E-08,183.79,1225266.667
0,0.002,0.002,1.6363,0.034242,3.99E-04,188.6,1257333.333
0,0.002,0.002,1.6976,0.034242,3.59E-07,216.02,1440133.333
0,0.002,0.002,1.698,0.034242,8.13E-08,206.89,1379266.667
0,0.002,0.002,1.7011,0.034242,7.27E-06,234.66,1564400
0,0.002,0.002,1.7396,0.034242,9.73E-10,332.66,2217733.333
0,0.002,0.002,1.74,0.034242,5.87E-09,477.66,3184400
0,0.002,0.002,1.7434,0.034242,7.20E-10,101.45,676333.3333
0,0.002,0.002,1.7528,0.034242,1.36E-09,60.188,401253.3333
0,0.002,0.002,1.7542,0.034242,3.66E-07,69.941,466273.3333
0,0.002,0.002,1.7545,0.034242,4.08E-08,185.64,1237600
0,0.002,0.002,1.7568,0.034242,6.66E-09,124.11,827400
0,0.002,0.002,1.7585,0.034242,9.80E-07,154.9,1032666.667
0,0.002,0.002,1.8014,0.034242,7.46E-09,428.87,2859133.333
0,0.002,0.002,1.8043,0.034242,1.16E-07,73.876,492506.6667
0,0.002,0.002,1.805,0.034242,7.35E-07,72.761,485073.3333
0,0.002,0.002,1.8076,0.034242,1.06E-12,316.03,2106866.667
0,0.002,0.002,1.8099,0.034242,2.20E-09,327.02,2180133.333
0,0.002,0.002,1.8135,0.034242,8.69E-10,575.15,3834333.333
0,0.002,0.002,1.8246,0.034242,4.25E-05,255.53,1703533.333
0.1,-0.002,-0.002,1.5033,0.034244,0.090143,325.13,2167533.333
0.1,-0.002,-0.002,1.5068,0.034244,4.15E-08,91.532,610213.3333
0.1,-0.002,-0.002,1.5091,0.034244,2.15E-07,393.84,2625600
0.1,-0.002,-0.002,1.5101,0.034244,4.53E-11,175.75,1171666.667
0.1,-0.002,-0.002,1.5175,0.034244,0.67704,240.16,1601066.667
0.1,-0.002,-0.002,1.5322,0.034244,2.90E-06,21.62,144133.3333
0.1,-0.002,-0.002,1.5328,0.034244,0.0026809,21.851,145673.3333
0.1,-0.002,-0.002,1.5401,0.034244,0.005877,209.78,1398533.333
0.1,-0.002,-0.002,1.5945,0.034244,5.16E-07,342.05,2280333.333
0.1,-0.002,-0.002,1.5946,0.034244,1.79E-05,349.81,2332066.667
0.1,-0.002,-0.002,1.6001,0.034244,3.04E-05,395.22,2634800
0.1,-0.002,-0.002,1.6001,0.034244,0.0018777,228.83,1525533.333
0.1,-0.002,-0.002,1.6038,0.034244,3.93E-08,72.817,485446.6667
0.1,-0.002,-0.002,1.6095,0.034244,1.67E-07,432.11,2880733.333
0.1,-0.002,-0.002,1.6098,0.034244,5.64E-09,335.88,2239200
0.1,-0.002,-0.002,1.6132,0.034244,3.64E-10,516.79,3445266.667
0.1,-0.002,-0.002,1.6163,0.034244,3.46E-06,145.39,969266.6667
0.1,-0.002,-0.002,1.6168,0.034244,8.14E-04,168.18,1121200
0.1,-0.002,-0.002,1.6255,0.034244,3.95E-07,21.284,141893.3333
0.1,-0.002,-0.002,1.629,0.034244,6.63E-06,147.74,984933.3333
0.1,-0.002,-0.002,1.6293,0.034244,1.39E-04,153.86,1025733.333
0.1,-0.002,-0.002,1.692,0.034244,2.36E-06,193.45,1289666.667
0.1,-0.002,-0.002,1.6927,0.034244,9.30E-08,172.9,1152666.667
0.1,-0.002,-0.002,1.6946,0.034244,4.84E-07,216.27,1441800
0.1,-0.002,-0.002,1.7281,0.034244,1.71E-08,64.547,430313.3333
0.1,-0.002,-0.002,1.7403,0.034244,1.65E-09,474.92,3166133.333
0.1,-0.002,-0.002,1.7405,0.034244,1.51E-11,444.66,2964400
0.1,-0.002,-0.002,1.7454,0.034244,5.75E-09,79.725,531500
0.1,-0.002,-0.002,1.746,0.034244,1.08E-07,44.256,295040
0.1,-0.002,-0.002,1.7489,0.034244,8.98E-09,56.625,377500
0.1,-0.002,-0.002,1.7514,0.034244,7.56E-07,146.9,979333.3333
0.1,-0.002,-0.002,1.7543,0.034244,3.19E-08,376.85,2512333.333
0.1,-0.002,-0.002,1.7785,0.034244,2.97E-10,125.65,837666.6667
0.1,-0.002,-0.002,1.7998,0.034244,6.84E-09,73.007,486713.3333
0.1,-0.002,-0.002,1.8003,0.034244,1.07E-06,58.931,392873.3333
0.1,-0.002,-0.002,1.8016,0.034244,3.87E-09,279.4,1862666.667
0.1,-0.002,-0.002,1.8021,0.034244,2.70E-09,150.85,1005666.667
0.1,-0.002,-0.002,1.8028,0.034244,6.57E-09,302.41,2016066.667
0.1,-0.002,-0.002,1.8139,0.034244,6.88E-10,579.83,3865533.333
0.1,-0.002,-0.002,1.8182,0.034244,4.38E-05,255.65,1704333.333
0.1,-0.002,0.002,1.5037,0.034242,0.058407,329.7,2198000
0.1,-0.002,0.002,1.5087,0.034242,5.74E-07,343.86,2292400
0.1,-0.002,0.002,1.509,0.034242,6.58E-08,395.39,2635933.333
0.1,-0.002,0.002,1.5167,0.034242,3.02E-07,84.553,563686.6667
0.1,-0.002,0.002,1.5211,0.034242,0.71509,240.02,1600133.333
0.1,-0.002,0.002,1.5331,0.034242,4.39E-05,24.29,161933.3333
0.1,-0.002,0.002,1.5351,0.034242,0.0015294,25.281,168540
0.1,-0.002,0.002,1.5436,0.034242,1.02E-05,214.86,1432400
0.1,-0.002,0.002,1.5941,0.034242,5.68E-06,361.71,2411400
0.1,-0.002,0.002,1.5945,0.034242,7.60E-06,366.45,2443000
0.1,-0.002,0.002,1.6,0.034242,3.52E-07,413.98,2759866.667
0.1,-0.002,0.002,1.6036,0.034242,0.0017854,227.74,1518266.667
0.1,-0.002,0.002,1.6088,0.034242,3.41E-09,301.14,2007600
0.1,-0.002,0.002,1.6093,0.034242,6.42E-07,432.96,2886400
0.1,-0.002,0.002,1.6129,0.034242,5.64E-11,511.26,3408400
0.1,-0.002,0.002,1.6136,0.034242,1.75E-06,90.374,602493.3333
0.1,-0.002,0.002,1.6165,0.034242,3.50E-04,93.644,624293.3333
0.1,-0.002,0.002,1.6195,0.034242,1.58E-04,28.664,191093.3333
0.1,-0.002,0.002,1.6217,0.034242,2.46E-04,150.65,1004333.333
0.1,-0.002,0.002,1.6302,0.034242,8.81E-05,175.78,1171866.667
0.1,-0.002,0.002,1.6349,0.034242,1.68E-04,171.1,1140666.667
0.1,-0.002,0.002,1.6929,0.034242,5.91E-07,194.02,1293466.667
0.1,-0.002,0.002,1.6965,0.034242,5.15E-07,217.74,1451600
0.1,-0.002,0.002,1.6985,0.034242,2.43E-06,210.95,1406333.333
0.1,-0.002,0.002,1.7377,0.034242,6.58E-09,97.702,651346.6667
0.1,-0.002,0.002,1.7402,0.034242,2.58E-10,478.2,3188000
0.1,-0.002,0.002,1.7408,0.034242,8.40E-10,210.56,1403733.333
0.1,-0.002,0.002,1.7485,0.034242,1.17E-08,112.25,748333.3333
0.1,-0.002,0.002,1.7507,0.034242,1.44E-09,52.069,347126.6667
0.1,-0.002,0.002,1.7529,0.034242,3.71E-07,52.833,352220
0.1,-0.002,0.002,1.7544,0.034242,2.35E-08,376.53,2510200
0.1,-0.002,0.002,1.7563,0.034242,4.18E-07,193.58,1290533.333
0.1,-0.002,0.002,1.8007,0.034242,4.04E-08,242.82,1618800
0.1,-0.002,0.002,1.8014,0.034242,7.32E-08,158.31,1055400
0.1,-0.002,0.002,1.8022,0.034242,5.49E-07,83.447,556313.3333
0.1,-0.002,0.002,1.8044,0.034242,5.22E-07,66.922,446146.6667
0.1,-0.002,0.002,1.8069,0.034242,3.20E-09,272.05,1813666.667
0.1,-0.002,0.002,1.8129,0.034242,1.70E-09,141.1,940666.6667
0.1,-0.002,0.002,1.8136,0.034242,8.30E-09,578.45,3856333.333
0.1,-0.002,0.002,1.8213,0.034242,4.47E-05,255.97,1706466.667
0.1,0.002,-0.002,1.5037,0.034242,0.057708,329.91,2199400
0.1,0.002,-0.002,1.5086,0.034242,1.76E-07,341.31,2275400
0.1,0.002,-0.002,1.509,0.034242,1.91E-06,394.36,2629066.667
0.1,0.002,-0.002,1.5167,0.034242,2.35E-06,84.342,562280
0.1,0.002,-0.002,1.5211,0.034242,0.71588,240.33,1602200
0.1,0.002,-0.002,1.5323,0.034242,4.02E-05,24.504,163360
0.1,0.002,-0.002,1.5347,0.034242,0.0014425,25.246,168306.6667
0.1,0.002,-0.002,1.5436,0.034242,3.48E-06,215.62,1437466.667
0.1,0.002,-0.002,1.5941,0.034242,5.74E-06,362.56,2417066.667
0.1,0.002,-0.002,1.5945,0.034242,8.44E-06,364.82,2432133.333
0.1,0.002,-0.002,1.5999,0.034242,3.86E-08,414.75,2765000
0.1,0.002,-0.002,1.6036,0.034242,0.0018224,228.33,1522200
0.1,0.002,-0.002,1.6088,0.034242,1.13E-08,298.1,1987333.333
0.1,0.002,-0.002,1.6094,0.034242,5.60E-07,432.84,2885600
0.1,0.002,-0.002,1.613,0.034242,4.30E-10,512.26,3415066.667
0.1,0.002,-0.002,1.6136,0.034242,3.13E-07,87.802,585346.6667
0.1,0.002,-0.002,1.6165,0.034242,3.19E-04,80.509,536726.6667
0.1,0.002,-0.002,1.619,0.034242,1.70E-04,30.602,204013.3333
0.1,0.002,-0.002,1.6217,0.034242,2.68E-04,159.73,1064866.667
0.1,0.002,-0.002,1.6302,0.034242,9.60E-05,176.32,1175466.667
0.1,0.002,-0.002,1.635,0.034242,1.73E-04,171.73,1144866.667
0.1,0.002,-0.002,1.693,0.034242,1.49E-07,194.95,1299666.667
0.1,0.002,-0.002,1.6966,0.034242,2.12E-07,219.64,1464266.667
0.1,0.002,-0.002,1.6984,0.034242,1.23E-06,211.69,1411266.667
