time,temp1,temp2,temp3,temp4,Mode1_f0,Mode1_ql,Mode1_c1,Mode1_c2
39530.357398,247.044,42.0505,500.085,12.0628,7106267852.367427,60054.688998187725,0.0,0.0
39532.458408,251.471,42.0514,500.161,12.0627,7106267855.329572,60037.69208434101,0.0,0.0
39534.559448,253.473,42.0495,500.256,12.0626,7106267769.703293,60085.350881545775,0.0,0.0
39536.650148,264.652,42.0468,500.32,12.0627,7106267781.329003,60063.38513338833,0.0,0.0
39538.750852,262.775,42.0468,500.383,12.0625,7106267759.151273,59980.678776181114,0.0,0.0
39540.841997,268.913,42.0443,500.473,12.0619,7106267746.558396,60049.212052684685,0.0,0.0
39543.12327,261.519,42.0499,500.537,12.0617,7106267780.067568,59991.372185701926,0.0,0.0
39545.224362,269.231,42.0499,500.628,12.0608,7106267803.426031,60059.90493148301,0.0,0.0
39547.325491,280.015,42.048,500.636,12.06,7106267864.430926,60105.85250001551,0.0,0.0
39549.436519,273.007,42.0495,500.598,12.0614,7106267832.031432,60094.0519231835,0.0,0.0
39551.527696,265.967,42.0449,500.549,12.0597,7106267769.78785,60084.83946308133,0.0,0.0
39553.609387,264.706,42.0474,500.484,12.0596,7106267790.59367,60091.447385378975,0.0,0.0
39555.720177,268.226,42.0455,500.442,12.0598,7106267812.939021,60074.667266993565,0.0,0.0
39557.821619,278.08,42.0468,500.391,12.0595,7106267704.241291,60039.51189339879,0.0,0.0
39559.923027,256.628,42.0468,500.309,12.0589,7106267751.228241,60058.964074290416,0.0,0.0
39562.014444,263.885,42.0449,500.223,12.0588,7106267743.176721,60046.12301039231,0.0,0.0
39564.295051,272.712,42.0455,500.248,12.0587,7106267823.877534,60062.529991758616,0.0,0.0
39566.396492,280.507,42.0427,500.301,12.058,7106267796.760813,60097.088133629084,0.0,0.0
39568.487942,276.725,42.0433,500.37,12.057,7106267760.7121725,59986.16166800897,0.0,0.0
39570.58861,285.746,42.0427,500.425,12.0567,7106267787.889194,60029.09642333068,0.0,0.0
39572.689829,273.648,42.0449,500.453,12.0576,7106267812.589481,60083.402558312715,0.0,0.0
39574.790946,287.734,42.0424,500.531,12.0563,7106267848.222045,60082.341979220226,0.0,0.0
39576.891905,288.036,42.0455,500.535,12.0563,7106267800.998069,60053.04459548095,0.0,0.0
39578.983336,281.01,42.0433,500.498,12.0564,7106267817.101769,60094.82021491005,0.0,0.0
39581.094518,279.552,42.0418,500.438,12.0566,7106267810.70158,60065.28431324951,0.0,0.0
39583.19587,276.305,42.044,500.373,12.0559,7106267789.752326,60053.29298314056,0.0,0.0
39585.486655,271.909,42.0424,500.273,12.055,7106267719.74996,60103.89418866947,0.0,0.0
39587.587404,273.458,42.0418,500.184,12.0553,7106267767.1692915,60060.27944224656,0.0,0.0
39589.688267,268.734,42.0412,500.124,12.0535,7106267767.231607,60116.12694933072,0.0,0.0
39591.779566,276.461,42.0427,500.109,12.0542,7106267797.614769,60007.77126349547,0.0,0.0
39593.880378,276.463,42.0403,500.071,12.0533,7106267789.251468,60069.75571734674,0.0,0.0
39595.981436,283.213,42.0424,500.027,12.0543,7106267764.02373,60078.494317556724,0.0,0.0
39598.082203,290.93,42.0393,499.959,12.0519,7106267779.723607,60078.441449791906,0.0,0.0
39600.19342,297.785,42.0393,499.915,12.0513,7106267776.954991,60083.17288917527,0.0,0.0
39602.294481,294.83,42.0397,499.867,12.0505,7106267784.205084,60063.51852436549,0.0,0.0
39604.395855,291.675,42.0427,499.85,12.0512,7106267842.934111,60058.42951235109,0.0,0.0
39606.657005,298.149,42.0412,499.872,12.0515,7106267758.400789,60051.110836993474,0.0,0.0
39608.757918,285.655,42.0397,499.858,12.0506,7106267841.739525,60075.97350014079,0.0,0.0
39610.849034,296.708,42.0412,499.934,12.051,7106267755.425881,60051.60966429385,0.0,0.0
39612.960475,288.199,42.0412,499.939,12.0488,7106267780.515934,60078.32244871774,0.0,0.0
39615.061573,293.277,42.0412,499.882,12.0493,7106267751.0951805,60068.00009538406,0.0,0.0
39617.143396,281.139,42.0365,499.855,12.0484,7106267722.29406,60096.826264597345,0.0,0.0
39619.264366,282.041,42.0397,499.842,12.0476,7106267758.959472,60085.53241114304,0.0,0.0
39621.365144,280.852,42.0412,499.828,12.0489,7106267764.964476,60054.86974882911,0.0,0.0
39623.456456,275.351,42.0393,499.832,12.0482,7106267724.389653,59997.1990340631,0.0,0.0
39625.558063,272.369,42.0381,499.84,12.0475,7106267733.375118,60040.237220669624,0.0,0.0
39627.83943,268.701,42.0362,499.804,12.0479,7106267740.608401,60013.41459393913,0.0,0.0
39629.941307,266.4,42.0393,499.799,12.0465,7106267725.372251,60093.38776556791,0.0,0.0
39632.042534,263.619,42.0365,499.809,12.0461,7106267761.031112,60078.92455802544,0.0,0.0
39634.163553,261.041,42.0362,499.806,12.0472,7106267772.745878,60067.79017601591,0.0,0.0
39636.274258,274.312,42.0365,499.767,12.047,7106267776.669318,60055.09544846276,0.0,0.0
39638.365321,265.537,42.0334,499.699,12.0455,7106267790.302939,60087.368702616324,0.0,0.0
39640.477293,274.01,42.0365,499.686,12.047,7106267682.327727,60056.07845603938,0.0,0.0
39642.568993,276.363,42.0346,499.72,12.0452,7106267767.635122,60044.982297046845,0.0,0.0
39644.679703,277.759,42.0349,499.773,12.0465,7106267762.068623,60074.00941446349,0.0,0.0
39646.760305,284.53,42.0349,499.831,12.0447,7106267724.742599,60050.67575400699,0.0,0.0
39649.050991,290.683,42.0346,499.891,12.0448,7106267821.569364,60092.14584703873,0.0,0.0
39651.161664,295.49,42.0346,499.967,12.0443,7106267779.220084,60052.500311504235,0.0,0.0
39653.263034,295.416,42.0356,500.065,12.0428,7106267802.26461,60078.42620005563,0.0,0.0
39655.364676,296.707,42.0334,500.159,12.0438,7106267760.898885,60067.92844118732,0.0,0.0
39657.455639,293.251,42.0262,500.22,12.0429,7106267804.960385,60115.5264953065,0.0,0.0
39659.557408,289.304,42.0309,500.302,12.043,7106267785.053316,60043.19547334668,0.0,0.0
39661.658567,288.597,42.0325,500.374,12.0426,7106267798.490533,60023.22190695568,0.0,0.0
39663.760096,284.048,42.0325,500.449,12.0414,7106267764.148627,60073.04626016117,0.0,0.0
39665.861891,282.195,42.034,500.536,12.0414,7106267758.59653,60065.29002802072,0.0,0.0
39667.953198,281.701,42.03,500.609,12.0408,7106267736.032736,60063.44356933893,0.0,0.0
39670.234319,286.235,42.0325,500.639,12.04,7106267750.429731,60050.77463892024,0.0,0.0
39672.325887,292.459,42.0316,500.668,12.0404,7106267747.022145,59966.13016857046,0.0,0.0
39674.427656,298.826,42.032,500.773,12.0403,7106267717.844504,60056.15697424424,0.0,0.0
39676.518632,303.801,42.0309,500.815,12.0397,7106267784.064641,60075.73353527752,0.0,0.0
39678.619326,307.374,42.03,500.898,12.0397,7106267758.212161,60004.06561880363,0.0,0.0
39680.710203,310.466,42.0331,500.944,12.0389,7106267761.103873,60016.104026349785,0.0,0.0
39682.821201,316.982,42.03,500.959,12.0394,7106267737.54258,60037.34479845928,0.0,0.0
39684.922401,320.529,42.032,500.973,12.0395,7106267782.817271,60070.763289333205,0.0,0.0
39687.023232,320.938,42.0284,500.99,12.038,7106267893.303733,60058.280578277416,0.0,0.0
39689.123942,328.187,42.0289,500.983,12.0382,7106267696.830157,60078.114612660574,0.0,0.0
39691.405134,329.837,42.0289,500.988,12.038,7106267752.08613,60014.353533382164,0.0,0.0
39693.506174,330.975,42.0273,500.967,12.0352,7106267688.943516,60015.36108523057,0.0,0.0
39695.608061,317.916,42.0273,500.951,12.0372,7106267771.806033,60039.13545759392,0.0,0.0
39697.709579,327.691,42.0262,500.886,12.0371,7106267773.935042,60071.17555518068,0.0,0.0
39699.810962,323.781,42.0278,500.828,12.0371,7106267777.379617,60081.17621287248,0.0,0.0
39701.902831,320.06,42.03,500.797,12.0353,7106267765.481535,60040.50360639702,0.0,0.0
39704.003659,317.735,42.0268,500.823,12.0359,7106267781.281846,60099.99281923392,0.0,0.0
39706.10426,316.377,42.0284,500.851,12.035,7106267798.8545265,60076.145699979075,0.0,0.0
39708.195346,311.195,42.0289,500.868,12.0361,7106267791.153365,59999.154477441116,0.0,0.0
39710.286769,312.935,42.0253,500.846,12.034,7106267692.064287,60080.7224453159,0.0,0.0
39712.557925,313.585,42.0293,500.824,12.0334,7106267784.917985,60099.188870837155,0.0,0.0
39714.669407,300.358,42.0238,500.789,12.0322,7106267767.72989,60101.198892518536,0.0,0.0
39716.771234,314.908,42.0253,500.767,12.0329,7106267712.361714,60078.33678269181,0.0,0.0
39718.882607,324.321,42.0273,500.72,12.0335,7106267753.22258,60091.12000824289,0.0,0.0
39720.98413,318.852,42.0278,500.671,12.0317,7106267773.954659,60012.29575465815,0.0,0.0
39723.085917,320.038,42.0262,500.625,12.0311,7106267803.822521,60025.50224554264,0.0,0.0
39725.197336,323.678,42.0268,500.623,12.0326,7106267770.2240925,60044.82348266249,0.0,0.0
39727.288902,325.46,42.0268,500.712,12.0317,7106267772.701259,60087.1071085825,0.0,0.0
39729.38988,328.73,42.0258,500.796,12.0315,7106267799.401159,60093.568106168095,0.0,0.0
